nom,masse_kg_m,h_m,b_m,tw_m,tf_m,aire_m2,Iyy_m4,Wel_y_m3,Wpl_y_m3,iy_m,Izz_m4,Wel_z_m3,Wpl_z_m3,iz_m,J_m4,r_m,profil_gsa
W360x410x990,990,0.55,0.448,0.0719,0.115,0.1262,0.005189,0.01887,0.024280000000000003,0.2027,0.0017339999999999999,0.007739,0.01196,0.1172,0.00046914199999999987,0.015,CAT W-AM W360x410x990 20170912
W360x410x1086,1086,0.5690000000000001,0.454,0.078,0.125,0.1386,0.005957,0.02094,0.02721,0.2073,0.0019619999999999998,0.008645,0.013380000000000001,0.11900000000000001,0.000605012,0.015,CAT W-AM W360x410x1086 20170912
W360x410x1202,1202,0.58,0.47100000000000003,0.095,0.13,0.153,0.0066359999999999995,0.02288,0.03002,0.2082,0.002287,0.009712,0.01515,0.1222,0.000762195,0.015,CAT W-AM W360x410x1202 20170912
W360x410x1299,1299,0.6,0.47600000000000003,0.1,0.14,0.16499999999999998,0.007546,0.025150000000000002,0.03325,0.2135,0.002544,0.01069,0.01667,0.124,0.000943612,0.015,CAT W-AM W360x410x1299 20170912
W410x140x38.8,38.8,0.399,0.14,0.0064,0.0088,0.004991,0.0001262,0.0006326000000000001,0.0007278,0.15930000000000002,4.035e-06,5.7650000000000005e-05,9.055e-05,0.0285,1.0999999999999999e-07,0.01,CAT W-AM W410x140x38.8 20170912
W410x140x46.1,46.1,0.403,0.14,0.007,0.0112,0.005886,0.00015549999999999999,0.0007719000000000001,0.0008836,0.1626,5.136e-06,7.337000000000001e-05,0.0001149,0.029500000000000002,1.92e-07,0.01,CAT W-AM W410x140x46.1 20170912
W410x180x53,53,0.403,0.177,0.0075,0.0109,0.006803,0.000186,0.0009229,0.0010450000000000001,0.16540000000000002,1.009e-05,0.000114,0.0001766,0.0385,2.25e-07,0.01,CAT W-AM W410x180x53 20170912
W410x140x53.3,53.3,0.4066,0.1433,0.0079,0.0129,0.006790999999999999,0.0001827,0.0008987000000000001,0.00103,0.164,6.346e-06,8.857e-05,0.00013890000000000002,0.030600000000000002,2.89e-07,0.01,CAT W-AM W410x140x53.3 20170912
W410x180x60,60,0.40700000000000003,0.178,0.0077,0.0128,0.007579,0.00021569999999999998,0.00106,0.0011940000000000002,0.1687,1.205e-05,0.0001354,0.000209,0.0399,3.27e-07,0.01,CAT W-AM W410x180x60 20170912
W410x180x67,67,0.41000000000000003,0.179,0.0088,0.014400000000000001,0.008596,0.0002453,0.001196,0.0013540000000000002,0.1691,1.379e-05,0.0001541,0.00023860000000000003,0.04009999999999999,4.680000000000001e-07,0.01,CAT W-AM W410x180x67 20170912
W410x180x75,75,0.41300000000000003,0.18,0.009700000000000002,0.016,0.009542,0.0002746,0.00133,0.00151,0.1698,1.5589999999999998e-05,0.0001732,0.0002687,0.0405,6.36e-07,0.01,CAT W-AM W410x180x75 20170912
W410x180x85,85,0.417,0.181,0.0109,0.0182,0.01082,0.0003153,0.001512,0.0017250000000000002,0.1706,1.803e-05,0.00019930000000000002,0.0003101,0.040799999999999996,9.240000000000001e-07,0.01,CAT W-AM W410x180x85 20170912
W410x260x100,100,0.41500000000000004,0.26,0.01,0.0169,0.01269,0.0003976,0.0019160000000000002,0.0021290000000000002,0.177,4.954e-05,0.00038110000000000005,0.0005814,0.0625,9.93e-07,0.01,CAT W-AM W410x260x100 20170912
W410x260x114,114,0.42,0.261,0.0116,0.0193,0.01458,0.0004614,0.002197,0.0024560000000000003,0.1779,5.7249999999999996e-05,0.00043870000000000004,0.0006709,0.0627,1.48e-06,0.01,CAT W-AM W410x260x114 20170912
W410x260x132,132,0.425,0.263,0.013300000000000001,0.0222,0.016829999999999998,0.0005383,0.002533,0.00285,0.1789,6.739e-05,0.0005125000000000002,0.0007854,0.0633,2.25e-06,0.01,CAT W-AM W410x260x132 20170912
W410x260x149,149,0.431,0.265,0.0149,0.025,0.01901,0.0006184,0.00287,0.0032470000000000003,0.1804,7.765e-05,0.0005861,0.0008998000000000001,0.0639,3.2099999999999998e-06,0.01,CAT W-AM W410x260x149 20170912
W460x150x52,52,0.45,0.152,0.0076,0.0108,0.006625,0.000212,0.000942,0.001088,0.1789,6.34e-06,8.343e-05,0.0001315,0.0309,2.09e-07,0.01,CAT W-AM W460x150x52 20170912
W460x150x60,60,0.455,0.153,0.008,0.013300000000000001,0.0075829999999999995,0.0002548,0.0011200000000000001,0.001284,0.18330000000000002,7.961e-06,0.00010410000000000001,0.0001631,0.0324,3.34e-07,0.01,CAT W-AM W460x150x60 20170912
W460x150x68,68,0.459,0.154,0.0091,0.0154,0.008726,0.0002968,0.001293,0.001487,0.1844,9.405e-06,0.0001221,0.0001921,0.032799999999999996,5.080000000000002e-07,0.01,CAT W-AM W460x150x68 20170912
W460x190x74,74,0.457,0.19,0.009000000000000001,0.0145,0.009448,0.0003326,0.001456,0.0016500000000000002,0.1875,1.661e-05,0.00017480000000000002,0.00027100000000000003,0.0419,5.16e-07,0.01,CAT W-AM W460x190x74 20170912
W460x190x82,82,0.46,0.191,0.0099,0.016,0.01044,0.00037,0.001608,0.0018290000000000001,0.18830000000000002,1.862e-05,0.00019500000000000002,0.000303,0.0422,6.9e-07,0.01,CAT W-AM W460x190x82 20170912
W460x190x89,89,0.463,0.192,0.0105,0.0177,0.01137,0.0004096,0.0017690000000000002,0.002013,0.1896,2.093e-05,0.000218,0.0003388,0.0429,9.06e-07,0.01,CAT W-AM W460x190x89 20170912
W460x190x97,97,0.466,0.193,0.0114,0.019,0.0123,0.00044679999999999996,0.001917,0.002189,0.19019999999999998,2.282e-05,0.0002378,0.0003704,0.0431,1.13e-06,0.01,CAT W-AM W460x190x97 20170912
W460x190x106,106,0.46900000000000003,0.194,0.0126,0.0206,0.01347,0.0004879,0.002081,0.002385,0.1904,2.5149999999999998e-05,0.0002592,0.00040530000000000004,0.0432,1.46e-06,0.01,CAT W-AM W460x190x106 20170912
W460x280x113,113,0.463,0.28,0.0108,0.0173,0.0144,0.000556,0.002402,0.002673,0.1965,6.335e-05,0.00045250000000000005,0.0006913,0.0663,1.18e-06,0.01,CAT W-AM W460x280x113 20170912
W460x280x128,128,0.467,0.28200000000000003,0.012199999999999999,0.019600000000000003,0.01636,0.0006369,0.002728,0.003049,0.1973,7.333e-05,0.0005201,0.0007959000000000001,0.067,1.71e-06,0.01,CAT W-AM W460x280x128 20170912
