nom,masse_kg_m,h_m,b_m,tw_m,tf_m,aire_m2,Iyy_m4,Wel_y_m3,Wpl_y_m3,iy_m,Izz_m4,Wel_z_m3,Wpl_z_m3,iz_m,J_m4,r_m,profil_gsa
SHS100x100x6.3,18.2,0.1,0.1,0.0063,,0.00232,3.36e-06,6.71e-05,8.09e-05,0.038,3.36e-06,6.71e-05,8.09e-05,0.038,5.34e-06,,CAT EN-SHS SHS100x100x6.3 20100728
RHS100x60x8.8,19,0.1,0.06,0.0088,,0.00242,2.79e-06,5.5900000000000004e-05,7.36e-05,0.034,1.19e-06,3.97e-05,5.02e-05,0.0222,2.82e-06,,CAT EN-RHS RHS100x60x8.8 20110705
RHS100x50x10,19.6,0.1,0.05,0.01,,0.00249,2.5899999999999998e-06,5.1800000000000005e-05,7.120000000000001e-05,0.032200000000000006,7.84e-07,3.1400000000000004e-05,4.1400000000000003e-05,0.0177,2.09e-06,,CAT EN-RHS RHS100x50x10 20110705
SHS100x100x7.1,20.3,0.1,0.1,0.007100000000000001,,0.00258,3.67e-06,7.340000000000001e-05,8.92e-05,0.037700000000000004,3.67e-06,7.340000000000001e-05,8.92e-05,0.037700000000000004,5.8899999999999995e-06,,CAT EN-SHS SHS100x100x7.1 20110705
RHS100x60x10,21.1,0.1,0.06,0.01,,0.0026899999999999997,2.9899999999999997e-06,5.9900000000000006e-05,8.020000000000001e-05,0.033299999999999996,1.26e-06,4.21e-05,5.44e-05,0.0216,3.04e-06,,CAT EN-RHS RHS100x60x10 20110705
SHS100x100x8,22.6,0.1,0.1,0.008,,0.0028799999999999997,4e-06,7.99e-05,9.82e-05,0.0373,4e-06,7.99e-05,9.82e-05,0.0373,6.46e-06,,CAT EN-SHS SHS100x100x8 20110705
SHS100x100x8.8,24.5,0.1,0.1,0.0088,,0.00313,4.26e-06,8.520000000000001e-05,0.000106,0.036900000000000016,4.26e-06,8.520000000000001e-05,0.000106,0.036900000000000016,6.94e-06,,CAT EN-SHS SHS100x100x8.8 20110705
RHS100x60x12.5,25.2,0.1,0.06,0.0125,,0.0032099999999999997,3.29e-06,6.59e-05,9.16e-05,0.03209999999999999,1.36e-06,4.52e-05,6.120000000000001e-05,0.0206,3.36e-06,,CAT EN-RHS RHS100x60x12.5 20110705
SHS100x100x10,27.4,0.1,0.1,0.01,,0.00349,4.62e-06,9.240000000000001e-05,0.000116,0.0364,4.62e-06,9.240000000000001e-05,0.000116,0.0364,7.61e-06,,CAT EN-SHS SHS100x100x10 20110705
SHS100x100x12.5,33,0.1,0.1,0.0125,,0.00421,5.22e-06,0.00010400000000000001,0.000135,0.0352,5.22e-06,0.00010400000000000001,0.000135,0.0352,8.79e-06,,CAT EN-SHS SHS100x100x12.5 20110705
RHS120x60x3,8.12,0.12,0.06,0.003,,0.0010299999999999999,1.94e-06,3.23e-05,4e-05,0.0433,6.55e-07,2.18e-05,2.46e-05,0.0252,1.5599999999999999e-06,,CAT EN-RHS RHS120x60x3 20140613
RHS120x60x3.2,8.64,0.12,0.06,0.0032,,0.0010999999999999998,2.05e-06,3.4200000000000005e-05,4.24e-05,0.0432,6.92e-07,2.3100000000000002e-05,2.61e-05,0.0251,1.6499999999999999e-06,,CAT EN-RHS RHS120x60x3.2 20140613
RHS120x60x3.6,9.66,0.12,0.06,0.0036000000000000003,,0.00123,2.27e-06,3.79e-05,4.72e-05,0.043000000000000003,7.629999999999999e-07,2.54e-05,2.89e-05,0.0249,1.83e-06,,CAT EN-RHS RHS120x60x3.6 20140613
RHS120x60x4,10.7,0.12,0.06,0.004,,0.0013599999999999999,2.49e-06,4.1500000000000006e-05,5.19e-05,0.0428,8.31e-07,2.7700000000000002e-05,3.1700000000000005e-05,0.0247,2.01e-06,,CAT EN-RHS RHS120x60x4 20140613
RHS120x80x3.6,10.8,0.12,0.08,0.0036000000000000003,,0.00137,2.76e-06,4.6e-05,5.56e-05,0.0448,1.47e-06,3.6700000000000004e-05,4.2000000000000004e-05,0.03270000000000001,3.01e-06,,CAT EN-RHS RHS120x80x3.6 20140613
RHS120x80x4,11.9,0.12,0.08,0.004,,0.0015199999999999999,3.03e-06,5.0400000000000005e-05,6.120000000000001e-05,0.0446,1.61e-06,4.02e-05,4.61e-05,0.0325,3.2999999999999997e-06,,CAT EN-RHS RHS120x80x4 20140613
RHS120x60x5,13.1,0.12,0.06,0.005,,0.0016699999999999998,2.9899999999999997e-06,4.99e-05,6.31e-05,0.0423,9.88e-07,3.29e-05,3.8400000000000005e-05,0.024300000000000002,2.42e-06,,CAT EN-RHS RHS120x60x5 20140613
SHS120x120x4,14.4,0.12,0.12,0.004,,0.0018399999999999998,4.1e-06,6.840000000000001e-05,7.97e-05,0.047200000000000006,4.1e-06,6.840000000000001e-05,7.97e-05,0.047200000000000006,6.35e-06,,CAT EN-SHS SHS120x120x4 20110705
RHS120x80x5,14.7,0.12,0.08,0.005,,0.00187,3.6499999999999998e-06,6.09e-05,7.460000000000001e-05,0.0442,1.93e-06,4.8200000000000006e-05,5.61e-05,0.03209999999999999,4.01e-06,,CAT EN-RHS RHS120x80x5 20140613
RHS120x60x6.3,16.2,0.12,0.06,0.0063,,0.00207,3.58e-06,5.97e-05,7.670000000000001e-05,0.041600000000000005,1.16e-06,3.88e-05,4.63e-05,0.0237,2.8999999999999998e-06,,CAT EN-RHS RHS120x60x6.3 20100728
SHS120x120x5,17.8,0.12,0.12,0.005,,0.00227,4.98e-06,8.300000000000001e-05,9.76e-05,0.0468,4.98e-06,8.300000000000001e-05,9.76e-05,0.0468,7.77e-06,,CAT EN-SHS SHS120x120x5 20110705
RHS120x60x7.1,18.1,0.12,0.06,0.007100000000000001,,0.0023,3.91e-06,6.52e-05,8.44e-05,0.0412,1.26e-06,4.19e-05,5.08e-05,0.0234,3.17e-06,,CAT EN-RHS RHS120x60x7.1 20140613
RHS120x80x6.3,18.2,0.12,0.08,0.0063,,0.00232,4.4e-06,7.33e-05,9.1e-05,0.0436,2.3e-06,5.7600000000000004e-05,6.82e-05,0.0315,4.87e-06,,CAT EN-RHS RHS120x80x6.3 20100728
RHS120x60x8,20.1,0.12,0.06,0.008,,0.0025599999999999998,4.25e-06,7.08e-05,9.27e-05,0.040799999999999996,1.35e-06,4.5e-05,5.5400000000000005e-05,0.023,3.44e-06,,CAT EN-RHS RHS120x60x8 20140613
RHS120x80x7.1,20.3,0.12,0.08,0.007100000000000001,,0.00258,4.82e-06,8.03e-05,0.0001,0.0432,2.51e-06,6.28e-05,7.52e-05,0.0312,5.35e-06,,CAT EN-RHS RHS120x80x7.1 20140613
RHS120x60x8.8,21.8,0.12,0.06,0.0088,,0.00278,4.52e-06,7.53e-05,9.960000000000001e-05,0.0404,1.42e-06,4.75e-05,5.92e-05,0.0227,3.66e-06,,CAT EN-RHS RHS120x60x8.8 20140613
SHS120x120x6.3,22.2,0.12,0.12,0.0063,,0.00282,6.03e-06,0.0001,0.00012,0.046200000000000005,6.03e-06,0.0001,0.00012,0.046200000000000005,9.5e-06,,CAT EN-SHS SHS120x120x6.3 20100728
RHS120x80x8,22.6,0.12,0.08,0.008,,0.0028799999999999997,5.25e-06,8.75e-05,0.000111,0.0427,2.73e-06,6.81e-05,8.26e-05,0.0308,5.87e-06,,CAT EN-RHS RHS120x80x8 20140613
RHS120x60x10,24.3,0.12,0.06,0.01,,0.00309,4.88e-06,8.14e-05,0.000109,0.039700000000000006,1.52e-06,5.05e-05,6.44e-05,0.0221,3.96e-06,,CAT EN-RHS RHS120x60x10 20140613
RHS120x80x8.8,24.5,0.12,0.08,0.0088,,0.00313,5.61e-06,9.350000000000001e-05,0.000119,0.0424,2.8999999999999998e-06,7.24e-05,8.87e-05,0.0304,6.29e-06,,CAT EN-RHS RHS120x80x8.8 20140613
SHS120x120x7.1,24.7,0.12,0.12,0.007100000000000001,,0.00315,6.63e-06,0.00011,0.000133,0.04590000000000002,6.63e-06,0.00011,0.000133,0.04590000000000002,1.051e-05,,CAT EN-SHS SHS120x120x7.1 20110705
RHS120x80x10,27.4,0.12,0.08,0.01,,0.00349,6.09e-06,0.00010200000000000001,0.000131,0.0418,3.13e-06,7.81e-05,9.730000000000001e-05,0.0299,6.88e-06,,CAT EN-RHS RHS120x80x10 20140613
SHS120x120x8,27.6,0.12,0.12,0.008,,0.0035199999999999997,7.26e-06,0.00012100000000000001,0.000146,0.0455,7.26e-06,0.00012100000000000001,0.000146,0.0455,1.1599999999999999e-05,,CAT EN-SHS SHS120x120x8 20110705
RHS120x60x12.5,29.1,0.12,0.06,0.0125,,0.0037099999999999998,5.46e-06,9.11e-05,0.000126,0.0384,1.6499999999999999e-06,5.4900000000000006e-05,7.31e-05,0.0211,4.42e-06,,CAT EN-RHS RHS120x60x12.5 20140613
SHS120x120x8.8,30.1,0.12,0.12,0.0088,,0.0038299999999999996,7.79e-06,0.00013000000000000002,0.00015800000000000002,0.0451,7.79e-06,0.00013000000000000002,0.00015800000000000002,0.0451,1.252e-05,,CAT EN-SHS SHS120x120x8.8 20110705
RHS120x80x12.5,33,0.12,0.08,0.0125,,0.00421,6.92e-06,0.000115,0.000153,0.0405,3.49e-06,8.740000000000001e-05,0.00011300000000000001,0.028800000000000003,7.89e-06,,CAT EN-RHS RHS120x80x12.5 20140613
SHS120x120x10,33.7,0.12,0.12,0.01,,0.0042899999999999995,8.52e-06,0.000142,0.000175,0.0446,8.52e-06,0.000142,0.000175,0.0446,1.382e-05,,CAT EN-SHS SHS120x120x10 20110705
SHS120x120x12.5,40.9,0.12,0.12,0.0125,,0.005209999999999999,9.82e-06,0.000164,0.00020700000000000002,0.0434,9.82e-06,0.000164,0.00020700000000000002,0.0434,1.623e-05,,CAT EN-SHS SHS120x120x12.5 20100728
RHS140x80x4.0,13.2,0.14,0.08,0.004,,0.0016799999999999999,4.41e-06,6.29e-05,7.71e-05,0.0512,1.84e-06,4.6e-05,5.22e-05,0.03309999999999999,4.11e-06,,CAT EN-RHS RHS140x80x4.0 20100728
RHS140x80x5.0,16.3,0.14,0.08,0.005,,0.00207,5.34e-06,7.630000000000001e-05,9.43e-05,0.0508,2.21e-06,5.53e-05,6.36e-05,0.03270000000000001,4.99e-06,,CAT EN-RHS RHS140x80x5.0 20100728
RHS140x80x6.3,20.2,0.14,0.08,0.0063,,0.00257,6.46e-06,9.230000000000001e-05,0.000115,0.050100000000000006,2.65e-06,6.620000000000001e-05,7.75e-05,0.03209999999999999,6.0699999999999995e-06,,CAT EN-RHS RHS140x80x6.3 20100728
SHS140x140x5,21,0.14,0.14,0.005,,0.00267,8.07e-06,0.000115,0.000135,0.055,8.07e-06,0.000115,0.000135,0.055,1.253e-05,,CAT EN-SHS SHS140x140x5 20110705
RHS140x80x8.0,25.1,0.14,0.08,0.008,,0.0031999999999999997,7.76e-06,0.000111,0.000141,0.0493,3.14e-06,7.850000000000001e-05,9.410000000000001e-05,0.0314,7.33e-06,,CAT EN-RHS RHS140x80x8.0 20100728
SHS140x140x6.3,26.1,0.14,0.14,0.0063,,0.00333,9.839999999999999e-06,0.000141,0.00016600000000000002,0.0544,9.839999999999999e-06,0.000141,0.00016600000000000002,0.0544,1.5399999999999998e-05,,CAT EN-SHS SHS140x140x6.3 20100728
SHS140x140x7.1,29.2,0.14,0.14,0.007100000000000001,,0.0037199999999999998,1.086e-05,0.000155,0.000184,0.054,1.086e-05,0.000155,0.000184,0.054,1.709e-05,,CAT EN-SHS SHS140x140x7.1 20110705
RHS140x80x10.0,30.6,0.14,0.08,0.01,,0.00389,9.08e-06,0.00013000000000000002,0.00016800000000000002,0.048299999999999996,3.62e-06,9.05e-05,0.000111,0.0305,8.62e-06,,CAT EN-RHS RHS140x80x10.0 20100728
SHS140x140x8,32.6,0.14,0.14,0.008,,0.00416,1.1949999999999999e-05,0.000171,0.00020400000000000003,0.0536,1.1949999999999999e-05,0.000171,0.00020400000000000003,0.0536,1.892e-05,,CAT EN-SHS SHS140x140x8 20110705
SHS140x140x8.8,35.6,0.14,0.14,0.0088,,0.00454,1.287e-05,0.000184,0.000221,0.0533,1.287e-05,0.000184,0.000221,0.0533,2.048e-05,,CAT EN-SHS SHS140x140x8.8 20110705
SHS140x140x10,40,0.14,0.14,0.01,,0.00509,1.416e-05,0.000202,0.000246,0.052700000000000004,1.416e-05,0.000202,0.000246,0.052700000000000004,2.272e-05,,CAT EN-SHS SHS140x140x10 20110705
SHS140x140x12.5,48.7,0.14,0.14,0.0125,,0.006209999999999999,1.653e-05,0.00023600000000000002,0.000293,0.0516,1.653e-05,0.00023600000000000002,0.000293,0.0516,2.696e-05,,CAT EN-SHS SHS140x140x12.5 20100728
RHS150x100x4,15.1,0.15,0.1,0.004,,0.0019199999999999998,6.0699999999999995e-06,8.1e-05,9.740000000000001e-05,0.056299999999999996,3.24e-06,6.48e-05,7.36e-05,0.04109999999999999,6.5999999999999995e-06,,CAT EN-RHS RHS150x100x4 20110705
RHS150x100x5,18.6,0.15,0.1,0.005,,0.0023699999999999997,7.3899999999999995e-06,9.850000000000001e-05,0.000119,0.055799999999999995,3.92e-06,7.850000000000001e-05,9.010000000000001e-05,0.04070000000000001,8.07e-06,,CAT EN-RHS RHS150x100x5 20110705
SHS150x150x5,22.6,0.15,0.15,0.005,,0.0028699999999999997,1.002e-05,0.000134,0.000156,0.059000000000000004,1.002e-05,0.000134,0.000156,0.059000000000000004,1.55e-05,,CAT EN-SHS SHS150x150x5 20110705
RHS150x100x6.3,23.1,0.15,0.1,0.0063,,0.00295,8.98e-06,0.00012,0.00014700000000000002,0.055200000000000006,4.7399999999999995e-06,9.48e-05,0.00011,0.04009999999999999,9.86e-06,,CAT EN-RHS RHS150x100x6.3 20100728
RHS150x100x7.1,25.9,0.15,0.1,0.007100000000000001,,0.00329,9.9e-06,0.000132,0.000163,0.0548,5.2e-06,0.00010400000000000001,0.00012200000000000001,0.039700000000000006,1.091e-05,,CAT EN-RHS RHS150x100x7.1 20110705
SHS150x150x6.3,28.1,0.15,0.15,0.0063,,0.00358,1.223e-05,0.000163,0.000192,0.0585,1.223e-05,0.000163,0.000192,0.0585,1.909e-05,,CAT EN-SHS SHS150x150x6.3 20100728
RHS150x100x8,28.9,0.15,0.1,0.008,,0.0036799999999999997,1.087e-05,0.000145,0.00018,0.0544,5.69e-06,0.000114,0.000135,0.0394,1.203e-05,,CAT EN-RHS RHS150x100x8 20110705
SHS150x150x7.1,31.4,0.15,0.15,0.007100000000000001,,0.004,1.352e-05,0.00018,0.000213,0.058100000000000006,1.352e-05,0.00018,0.000213,0.058100000000000006,2.121e-05,,CAT EN-SHS SHS150x150x7.1 20110705
RHS150x100x8.8,31.5,0.15,0.1,0.0088,,0.00401,1.168e-05,0.000156,0.00019500000000000002,0.054,6.1e-06,0.00012200000000000001,0.000146,0.039,1.298e-05,,CAT EN-RHS RHS150x100x8.8 20110705
SHS150x150x8,35.1,0.15,0.15,0.008,,0.00448,1.491e-05,0.000199,0.00023700000000000001,0.0577,1.491e-05,0.000199,0.00023700000000000001,0.0577,2.351e-05,,CAT EN-SHS SHS150x150x8 20110705
RHS150x100x10,35.3,0.15,0.1,0.01,,0.00449,1.282e-05,0.000171,0.00021600000000000002,0.05340000000000002,6.65e-06,0.000133,0.000161,0.0385,1.432e-05,,CAT EN-RHS RHS150x100x10 20110705
SHS150x150x8.8,38.4,0.15,0.15,0.0088,,0.004889999999999999,1.608e-05,0.00021400000000000002,0.000257,0.0574,1.608e-05,0.00021400000000000002,0.000257,0.0574,2.5489999999999998e-05,,CAT EN-SHS SHS150x150x8.8 20110705
RHS150x100x12.5,42.8,0.15,0.1,0.0125,,0.00546,1.488e-05,0.00019800000000000002,0.00025600000000000004,0.0522,7.63e-06,0.00015260000000000002,0.00019,0.03740000000000002,1.679e-05,,CAT EN-RHS RHS150x100x12.5 20100728
SHS150x150x10,43.1,0.15,0.15,0.01,,0.00549,1.7729999999999998e-05,0.00023600000000000002,0.000286,0.056799999999999996,1.7729999999999998e-05,0.00023600000000000002,0.000286,0.056799999999999996,2.832e-05,,CAT EN-SHS SHS150x150x10 20110705
SHS150x150x12.5,52.7,0.15,0.15,0.0125,,0.00671,2.08e-05,0.000277,0.000342,0.055700000000000006,2.08e-05,0.000277,0.000342,0.055700000000000006,3.375e-05,,CAT EN-SHS SHS150x150x12.5 20100728
SHS150x150x14.2,58.9,0.15,0.15,0.014199999999999999,,0.0075,2.262e-05,0.000302,0.000377,0.0549,2.262e-05,0.000302,0.000377,0.0549,3.707e-05,,CAT EN-SHS SHS150x150x14.2 20100728
SHS150x150x16,65.2,0.15,0.15,0.016,,0.0083,2.43e-05,0.000324,0.000411,0.0541,2.43e-05,0.000324,0.000411,0.0541,4.026e-05,,CAT EN-SHS SHS150x150x16 20110705
RHS160x80x4,14.4,0.16,0.08,0.004,,0.0018399999999999998,6.12e-06,7.65e-05,9.470000000000001e-05,0.0577,2.07e-06,5.17e-05,5.83e-05,0.0335,4.93e-06,,CAT EN-RHS RHS160x80x4 20110705
RHS160x80x5,17.8,0.16,0.08,0.005,,0.00227,7.44e-06,9.300000000000001e-05,0.000116,0.0572,2.49e-06,6.230000000000001e-05,7.110000000000001e-05,0.03309999999999999,6e-06,,CAT EN-RHS RHS160x80x5 20110705
RHS160x80x6.3,22.2,0.16,0.08,0.0063,,0.00282,9.03e-06,0.00011300000000000001,0.000142,0.05659999999999999,2.9899999999999997e-06,7.48e-05,8.680000000000001e-05,0.03259999999999999,7.2999999999999996e-06,,CAT EN-RHS RHS160x80x6.3 20100728
SHS160x160x5,24.1,0.16,0.16,0.005,,0.00307,1.225e-05,0.000153,0.00017800000000000002,0.0631,1.225e-05,0.000153,0.00017800000000000002,0.0631,1.892e-05,,CAT EN-SHS SHS160x160x5 20110705
RHS160x80x7.1,24.7,0.16,0.08,0.007100000000000001,,0.00315,9.94e-06,0.000124,0.00015800000000000002,0.05620000000000001,3.27e-06,8.170000000000001e-05,9.59e-05,0.032200000000000006,8.04e-06,,CAT EN-RHS RHS160x80x7.1 20110705
RHS160x80x8,27.6,0.16,0.08,0.008,,0.0035199999999999997,1.091e-05,0.000136,0.000175,0.055700000000000006,3.56e-06,8.900000000000001e-05,0.000106,0.0318,8.83e-06,,CAT EN-RHS RHS160x80x8 20110705
RHS160x80x8.8,30.1,0.16,0.08,0.0088,,0.0038299999999999996,1.172e-05,0.00014700000000000002,0.000189,0.055299999999999995,3.7899999999999997e-06,9.49e-05,0.000114,0.0315,9.49e-06,,CAT EN-RHS RHS160x80x8.8 20110705
SHS160x160x6.3,30.1,0.16,0.16,0.0063,,0.0038299999999999996,1.499e-05,0.00018700000000000002,0.00022,0.0626,1.499e-05,0.00018700000000000002,0.00022,0.0626,2.333e-05,,CAT EN-SHS SHS160x160x6.3 20100728
RHS160x80x10,33.7,0.16,0.08,0.01,,0.0042899999999999995,1.2839999999999999e-05,0.000161,0.000209,0.054700000000000006,4.11e-06,0.00010300000000000001,0.000125,0.031,1.041e-05,,CAT EN-RHS RHS160x80x10 20110705
SHS160x160x7.1,33.7,0.16,0.16,0.007100000000000001,,0.0042899999999999995,1.659e-05,0.00020700000000000002,0.000245,0.062200000000000005,1.659e-05,0.00020700000000000002,0.000245,0.062200000000000005,2.595e-05,,CAT EN-SHS SHS160x160x7.1 20110705
SHS160x160x8,37.6,0.16,0.16,0.008,,0.0048,1.831e-05,0.000229,0.000272,0.0618,1.831e-05,0.000229,0.000272,0.0618,2.88e-05,,CAT EN-SHS SHS160x160x8 20110705
RHS160x80x12.5,40.9,0.16,0.08,0.0125,,0.005209999999999999,1.485e-05,0.00018600000000000002,0.00024700000000000004,0.05340000000000002,4.6499999999999995e-06,0.000116,0.000146,0.0299,1.204e-05,,CAT EN-RHS RHS160x80x12.5 20100728
SHS160x160x8.8,41.1,0.16,0.16,0.0088,,0.00524,1.978e-05,0.00024700000000000004,0.000295,0.06140000000000002,1.978e-05,0.00024700000000000004,0.000295,0.06140000000000002,3.125e-05,,CAT EN-SHS SHS160x160x8.8 20110705
SHS160x160x10,46.3,0.16,0.16,0.01,,0.005889999999999999,2.186e-05,0.000273,0.00032900000000000003,0.06090000000000002,2.186e-05,0.000273,0.00032900000000000003,0.06090000000000002,3.478e-05,,CAT EN-SHS SHS160x160x10 20110705
SHS160x160x12.5,56.6,0.16,0.16,0.0125,,0.007209999999999999,2.576e-05,0.000322,0.000395,0.0598,2.576e-05,0.000322,0.000395,0.0598,4.158e-05,,CAT EN-SHS SHS160x160x12.5 20100728
SHS160x160x14.2,63.3,0.16,0.16,0.014199999999999999,,0.00807,2.809e-05,0.000351,0.000436,0.059000000000000004,2.809e-05,0.000351,0.000436,0.059000000000000004,4.579e-05,,CAT EN-SHS SHS160x160x14.2 20100728
SHS160x160x16,70.2,0.16,0.16,0.016,,0.00894,3.0279999999999998e-05,0.000379,0.000476,0.0582,3.0279999999999998e-05,0.000379,0.000476,0.0582,4.988e-05,,CAT EN-SHS SHS160x160x16 20110705
RHS180x60x4,14.4,0.18,0.06,0.004,,0.0018399999999999998,6.97e-06,7.740000000000001e-05,9.98e-05,0.0616,1.21e-06,4.0300000000000004e-05,4.52e-05,0.0256,3.41e-06,,CAT EN-RHS RHS180x60x4 20110705
RHS180x100x4,16.9,0.18,0.1,0.004,,0.00216,9.45e-06,0.000105,0.00012800000000000002,0.0661,3.7899999999999997e-06,7.59e-05,8.520000000000001e-05,0.0419,8.52e-06,,CAT EN-RHS RHS180x100x4 20110705
RHS180x60x5,17.8,0.18,0.06,0.005,,0.00227,8.46e-06,9.400000000000001e-05,0.00012200000000000001,0.061,1.44e-06,4.8100000000000004e-05,5.4900000000000006e-05,0.0252,4.11e-06,,CAT EN-RHS RHS180x60x5 20110705
RHS180x100x5,21,0.18,0.1,0.005,,0.00267,1.153e-05,0.00012800000000000002,0.00015700000000000002,0.0657,4.6e-06,9.2e-05,0.00010400000000000001,0.0415,1.042e-05,,CAT EN-RHS RHS180x100x5 20110705
RHS180x60x6.3,22.2,0.18,0.06,0.0063,,0.00282,1.027e-05,0.000114,0.00015000000000000001,0.0603,1.71e-06,5.7e-05,6.66e-05,0.0246,4.95e-06,,CAT EN-RHS RHS180x60x6.3 20110705
RHS180x60x7.1,24.7,0.18,0.06,0.007100000000000001,,0.00315,1.13e-05,0.000126,0.00016600000000000002,0.0599,1.86e-06,6.19e-05,7.33e-05,0.024300000000000002,5.42e-06,,CAT EN-RHS RHS180x60x7.1 20110705
RHS180x100x6.3,26.1,0.18,0.1,0.0063,,0.00333,1.4069999999999999e-05,0.000156,0.000194,0.065,5.57e-06,0.000111,0.00012800000000000002,0.0409,1.277e-05,,CAT EN-RHS RHS180x100x6.3 20100728
SHS180x180x5,27.3,0.18,0.18,0.005,,0.00347,1.765e-05,0.00019600000000000002,0.00022700000000000002,0.0713,1.765e-05,0.00019600000000000002,0.00022700000000000002,0.0713,2.718e-05,,CAT EN-SHS SHS180x180x5 20110705
RHS180x60x8,27.6,0.18,0.06,0.008,,0.0035199999999999997,1.24e-05,0.00013800000000000002,0.000184,0.0594,2.01e-06,6.69e-05,8.04e-05,0.023899999999999998,5.9e-06,,CAT EN-RHS RHS180x60x8 20110705
RHS180x100x7.1,29.2,0.18,0.1,0.007100000000000001,,0.0037199999999999998,1.555e-05,0.000173,0.00021500000000000002,0.0647,6.13e-06,0.000123,0.000142,0.04059999999999999,1.413e-05,,CAT EN-RHS RHS180x100x7.1 20110705
RHS180x60x8.8,30.1,0.18,0.06,0.0088,,0.0038299999999999996,1.331e-05,0.00014800000000000002,0.000199,0.0589,2.12e-06,7.08e-05,8.620000000000001e-05,0.0235,6.3e-06,,CAT EN-RHS RHS180x60x8.8 20110705
RHS180x100x8,32.6,0.18,0.1,0.008,,0.00416,1.713e-05,0.00019,0.000239,0.0642,6.71e-06,0.000134,0.00015700000000000002,0.04020000000000001,1.56e-05,,CAT EN-RHS RHS180x100x8 20110705
RHS180x60x10,33.7,0.18,0.06,0.01,,0.0042899999999999995,1.457e-05,0.000162,0.00022,0.0583,2.2799999999999998e-06,7.58e-05,9.44e-05,0.023,6.83e-06,,CAT EN-RHS RHS180x60x10 20110705
SHS180x180x6.3,34,0.18,0.18,0.0063,,0.00433,2.168e-05,0.000241,0.000281,0.0707,2.168e-05,0.000241,0.000281,0.0707,3.361e-05,,CAT EN-SHS SHS180x180x6.3 20100728
RHS180x100x8.8,35.6,0.18,0.1,0.0088,,0.00454,1.847e-05,0.00020500000000000002,0.000259,0.0638,7.2e-06,0.000144,0.00017,0.039799999999999995,1.685e-05,,CAT EN-RHS RHS180x100x8.8 20110705
SHS180x180x7.1,38.1,0.18,0.18,0.007100000000000001,,0.00486,2.404e-05,0.00026700000000000004,0.00031400000000000004,0.0704,2.404e-05,0.00026700000000000004,0.00031400000000000004,0.0704,3.744e-05,,CAT EN-SHS SHS180x180x7.1 20110705
RHS180x100x10,40,0.18,0.1,0.01,,0.00509,2.0359999999999998e-05,0.00022600000000000002,0.000288,0.0632,7.87e-06,0.00015700000000000002,0.00018800000000000002,0.039299999999999995,1.862e-05,,CAT EN-RHS RHS180x100x10 20110705
RHS180x60x12.5,40.9,0.18,0.06,0.0125,,0.005209999999999999,1.6819999999999998e-05,0.00018700000000000002,0.00026000000000000003,0.056799999999999996,2.51e-06,8.37e-05,0.000109,0.022,7.7e-06,,CAT EN-RHS RHS180x60x12.5 20110705
SHS180x180x8,42.7,0.18,0.18,0.008,,0.0054399999999999995,2.661e-05,0.00029600000000000004,0.000349,0.07,2.661e-05,0.00029600000000000004,0.000349,0.07,4.162e-05,,CAT EN-SHS SHS180x180x8 20110705
SHS180x180x8.8,46.7,0.18,0.18,0.0088,,0.00594,2.88e-05,0.00032,0.000379,0.0696,2.88e-05,0.00032,0.000379,0.0696,4.524e-05,,CAT EN-SHS SHS180x180x8.8 20110705
RHS180x100x12.5,48.7,0.18,0.1,0.0125,,0.006209999999999999,2.385e-05,0.000265,0.000344,0.062,9.08e-06,0.000182,0.00022300000000000003,0.038200000000000005,2.191e-05,,CAT EN-RHS RHS180x100x12.5 20100728
SHS180x180x10,52.5,0.18,0.18,0.01,,0.00669,3.193e-05,0.000355,0.000424,0.0691,3.193e-05,0.000355,0.000424,0.0691,5.048e-05,,CAT EN-SHS SHS180x180x10 20110705
SHS180x180x12.5,64.4,0.18,0.18,0.0125,,0.00821,3.79e-05,0.00042100000000000004,0.000511,0.068,3.79e-05,0.00042100000000000004,0.000511,0.068,6.07e-05,,CAT EN-SHS SHS180x180x12.5 20100728
SHS180x180x14.2,72.2,0.18,0.18,0.014199999999999999,,0.0092,4.154e-05,0.000462,0.000566,0.06720000000000001,4.154e-05,0.000462,0.000566,0.06720000000000001,6.711e-05,,CAT EN-SHS SHS180x180x14.2 20100728
SHS180x180x16,80.2,0.18,0.18,0.016,,0.010199999999999999,4.504e-05,0.0005,0.000621,0.0664,4.504e-05,0.0005,0.000621,0.0664,7.342999999999999e-05,,CAT EN-SHS SHS180x180x16 20110705
RHS200x100x4,18.2,0.2,0.1,0.004,,0.00232,1.223e-05,0.00012200000000000001,0.00015000000000000001,0.0726,4.16e-06,8.32e-05,9.28e-05,0.0424,9.829999999999999e-06,,CAT EN-RHS RHS200x100x4 20110705
RHS200x100x5,22.6,0.2,0.1,0.005,,0.0028699999999999997,1.495e-05,0.00014900000000000002,0.00018500000000000002,0.0721,5.05e-06,0.000101,0.000114,0.0419,1.204e-05,,CAT EN-RHS RHS200x100x5 20110705
RHS200x100x5.0,22.6,0.2,0.1,0.005,,0.0028699999999999997,1.495e-05,0.00014900000000000002,0.00018500000000000002,0.0721,5.05e-06,0.000101,0.000114,0.0419,1.204e-05,,CAT EN-RHS RHS200x100x5.0 20100728
