nom,masse_kg_m,h_m,b_m,tw_m,tf_m,aire_m2,Iyy_m4,Wel_y_m3,Wpl_y_m3,iy_m,Izz_m4,Wel_z_m3,Wpl_z_m3,iz_m,J_m4,r_m,profil_gsa
CHS610x6.3,93.8,0.61,,0.0063,,0.011899999999999999,0.0005444,0.0017850000000000001,0.0022960000000000003,0.213,0.0005444,0.0017850000000000001,0.0022960000000000003,0.213,0.001089,,CAT EN-CHS CHS610x6.3 20100728
CHS610x8.0,119,0.61,,0.008,,0.015099999999999999,0.0006855,0.002248,0.002899,0.213,0.0006855,0.002248,0.002899,0.213,0.001371,,CAT EN-CHS CHS610x8.0 20100728
CHS610x10.0,148,0.61,,0.01,,0.0188,0.0008485,0.002782,0.0036000000000000003,0.212,0.0008485,0.002782,0.0036000000000000003,0.212,0.001697,,CAT EN-CHS CHS610x10.0 20100728
CHS610x12.5,184,0.61,,0.0125,,0.0235,0.0010479999999999999,0.003435,0.004463,0.211,0.0010479999999999999,0.003435,0.004463,0.211,0.0020959999999999998,,CAT EN-CHS CHS610x12.5 20100728
CHS610x14.2,209,0.61,,0.014199999999999999,,0.0266,0.00118,0.003869,0.0050420000000000005,0.211,0.00118,0.003869,0.0050420000000000005,0.211,0.00236,,CAT EN-CHS CHS610x14.2 20100728
CHS610x16.0,234,0.61,,0.016,,0.0299,0.001318,0.004321,0.005647,0.21,0.001318,0.004321,0.005647,0.21,0.002636,,CAT EN-CHS CHS610x16.0 20100728
CHS610x20.0,291,0.61,,0.02,,0.0371,0.001615,0.005295,0.006965000000000001,0.209,0.001615,0.005295,0.006965000000000001,0.209,0.00323,,CAT EN-CHS CHS610x20.0 20100728
CHS610x25.0,361,0.61,,0.025,,0.045899999999999996,0.001969,0.006456000000000001,0.008561000000000001,0.20700000000000002,0.001969,0.006456000000000001,0.008561000000000001,0.20700000000000002,0.003938,,CAT EN-CHS CHS610x25.0 20100728
CHS610x28.0,402,0.61,,0.028,,0.051199999999999996,0.00217266,0.007123000000000001,0.009492,0.20600000000000002,0.00217266,0.007123000000000001,0.009492,0.20600000000000002,0.00434531,,CAT EN-CHS CHS610x28.0 20110705
CHS610x30.0,429,0.61,,0.03,,0.0547,0.0023049999999999998,0.007557,0.010100000000000001,0.20500000000000002,0.0023049999999999998,0.007557,0.010100000000000001,0.20500000000000002,0.0046099999999999995,,CAT EN-CHS CHS610x30.0 20100728
CHS610x32.0,456,0.61,,0.032,,0.0581,0.00243401,0.00798,0.010702000000000001,0.20500000000000002,0.00243401,0.00798,0.010702000000000001,0.20500000000000002,0.00486802,,CAT EN-CHS CHS610x32.0 20110705
CHS610x36.0,510,0.61,,0.036000000000000004,,0.0649,0.00268413,0.0088,0.011877,0.203,0.00268413,0.0088,0.011877,0.203,0.00536825,,CAT EN-CHS CHS610x36.0 20110705
CHS610x40.0,562,0.61,,0.04,,0.0716,0.002923,0.009585,0.01302,0.202,0.002923,0.009585,0.01302,0.202,0.00585,,CAT EN-CHS CHS610x40.0 20100728
CHS610x45.0,627,0.61,,0.045,,0.0799,0.00320748,0.010516000000000001,0.014396,0.2,0.00320748,0.010516000000000001,0.014396,0.2,0.00641496,,CAT EN-CHS CHS610x45.0 20110705
CHS610x50.0,691,0.61,,0.05,,0.088,0.003476,0.0114,0.01572,0.199,0.003476,0.0114,0.01572,0.199,0.00695,,CAT EN-CHS CHS610x50.0 20100728
CHS610x55.0,753,0.61,,0.055,,0.0959,0.0037286,0.012225000000000001,0.016997,0.197,0.0037286,0.012225000000000001,0.016997,0.197,0.0074572,,CAT EN-CHS CHS610x55.0 20110705
CHS610x60.0,814,0.61,,0.06,,0.1037,0.00396677,0.013006,0.018222000000000002,0.196,0.00396677,0.013006,0.018222000000000002,0.196,0.00793354,,CAT EN-CHS CHS610x60.0 20110705
CHS711x6.3,109,0.711,,0.0063,,0.0139,0.0008659,0.0024360000000000002,0.0031290000000000003,0.249,0.0008659,0.0024360000000000002,0.0031290000000000003,0.249,0.00173,,CAT EN-CHS CHS711x6.3 20100728
CHS711x8.0,139,0.711,,0.008,,0.0177,0.0010919999999999999,0.0030710000000000004,0.003954,0.249,0.0010919999999999999,0.0030710000000000004,0.003954,0.249,0.00218,,CAT EN-CHS CHS711x8.0 20100728
CHS711x10.0,173,0.711,,0.01,,0.022,0.001353,0.0038060000000000004,0.004914,0.248,0.001353,0.0038060000000000004,0.004914,0.248,0.002706,,CAT EN-CHS CHS711x10.0 20100728
CHS711x12.5,215,0.711,,0.0125,,0.027399999999999997,0.001673,0.004707,0.006099,0.247,0.001673,0.004707,0.006099,0.247,0.003347,,CAT EN-CHS CHS711x12.5 20100728
CHS711x14.2,244,0.711,,0.014199999999999999,,0.0311,0.001887,0.005309,0.006895,0.246,0.001887,0.005309,0.006895,0.246,0.0037749999999999997,,CAT EN-CHS CHS711x14.2 20100728
CHS711x16.0,274,0.711,,0.016,,0.0349,0.00211,0.005936,0.007730000000000001,0.246,0.00211,0.005936,0.007730000000000001,0.246,0.004221,,CAT EN-CHS CHS711x16.0 20100728
CHS711x20.0,341,0.711,,0.02,,0.0434,0.002594,0.007295,0.009552000000000001,0.244,0.002594,0.007295,0.009552000000000001,0.244,0.005187,,CAT EN-CHS CHS711x20.0 20100728
CHS711x25.0,423,0.711,,0.025,,0.053899999999999997,0.0031739999999999997,0.008927000000000001,0.011770000000000001,0.243,0.0031739999999999997,0.008927000000000001,0.011770000000000001,0.243,0.006347,,CAT EN-CHS CHS711x25.0 20100728
CHS711x30.0,504,0.711,,0.03,,0.0642,0.003728,0.010490000000000001,0.01392,0.241,0.003728,0.010490000000000001,0.01392,0.241,0.007456,,CAT EN-CHS CHS711x30.0 20100728
CHS711x32.0,536,0.711,,0.032,,0.0683,0.0039426,0.011090000000000001,0.014764000000000001,0.24,0.0039426,0.011090000000000001,0.014764000000000001,0.24,0.0078852,,CAT EN-CHS CHS711x32.0 20110705
CHS711x36.0,599,0.711,,0.036000000000000004,,0.07629999999999999,0.00436021,0.012265000000000002,0.016418000000000002,0.23900000000000002,0.00436021,0.012265000000000002,0.016418000000000002,0.23900000000000002,0.00872042,,CAT EN-CHS CHS711x36.0 20110705
CHS711x40.0,662,0.711,,0.04,,0.0843,0.004762,0.0134,0.01803,0.23800000000000002,0.004762,0.0134,0.01803,0.23800000000000002,0.009525,,CAT EN-CHS CHS711x40.0 20100728
CHS711x45.0,739,0.711,,0.045,,0.09419999999999999,0.00524413,0.014751,0.01999,0.23600000000000002,0.00524413,0.014751,0.01999,0.23600000000000002,0.01048826,,CAT EN-CHS CHS711x45.0 20110705
CHS711x50.0,815,0.711,,0.05,,0.10379999999999999,0.005703,0.016040000000000002,0.02189,0.234,0.005703,0.016040000000000002,0.02189,0.234,0.01141,,CAT EN-CHS CHS711x50.0 20100728
CHS711x55.0,890,0.711,,0.055,,0.1133,0.00614011,0.017272000000000003,0.023724000000000002,0.233,0.00614011,0.017272000000000003,0.023724000000000002,0.233,0.01228022,,CAT EN-CHS CHS711x55.0 20110705
CHS711x60.0,963,0.711,,0.06,,0.12269999999999999,0.006556,0.01844,0.025500000000000002,0.231,0.006556,0.01844,0.025500000000000002,0.231,0.01311,,CAT EN-CHS CHS711x60.0 20100728
CHS711x65.0,1036,0.711,,0.065,,0.1319,0.00695097,0.019553,0.027217,0.23,0.00695097,0.019553,0.027217,0.23,0.01390195,,CAT EN-CHS CHS711x65.0 20110705
CHS711x70.0,1107,0.711,,0.07,,0.141,0.0073262299999999995,0.020608,0.028876000000000002,0.228,0.0073262299999999995,0.020608,0.028876000000000002,0.228,0.014652459999999999,,CAT EN-CHS CHS711x70.0 20110705
CHS762x6.3,117,0.762,,0.0063,,0.015,0.001068,0.0028030000000000004,0.003598,0.267,0.001068,0.0028030000000000004,0.003598,0.267,0.002136,,CAT EN-CHS CHS762x6.3 20100728
CHS762x8.0,149,0.762,,0.008,,0.019,0.0013469999999999999,0.0035350000000000004,0.004548,0.267,0.0013469999999999999,0.0035350000000000004,0.004548,0.267,0.0026939999999999998,,CAT EN-CHS CHS762x8.0 20100728
CHS762x10.0,185,0.762,,0.01,,0.0236,0.00167,0.004384,0.005655,0.266,0.00167,0.004384,0.005655,0.266,0.003341,,CAT EN-CHS CHS762x10.0 20100728
CHS762x12.5,231,0.762,,0.0125,,0.0294,0.002067,0.005426,0.007023000000000001,0.265,0.002067,0.005426,0.007023000000000001,0.265,0.004135,,CAT EN-CHS CHS762x12.5 20100728
CHS762x14.2,262,0.762,,0.014199999999999999,,0.0334,0.00233,0.0061200000000000004,0.00794,0.264,0.00233,0.0061200000000000004,0.00794,0.264,0.00467,,CAT EN-CHS CHS762x14.2 20100728
CHS762x16.0,294,0.762,,0.016,,0.0375,0.00261,0.00685,0.008906,0.264,0.00261,0.00685,0.008906,0.264,0.00522,,CAT EN-CHS CHS762x16.0 20100728
CHS762x20.0,366,0.762,,0.02,,0.046599999999999996,0.003211,0.008427,0.01101,0.262,0.003211,0.008427,0.01101,0.262,0.006422,,CAT EN-CHS CHS762x20.0 20100728
CHS762x25.0,454,0.762,,0.025,,0.0579,0.003935,0.01033,0.01358,0.261,0.003935,0.01033,0.01358,0.261,0.007869,,CAT EN-CHS CHS762x25.0 20100728
CHS762x30.0,542,0.762,,0.03,,0.06899999999999999,0.004629,0.012150000000000001,0.01608,0.259,0.004629,0.012150000000000001,0.01608,0.259,0.009257,,CAT EN-CHS CHS762x30.0 20100728
CHS762x32.0,576,0.762,,0.032,,0.07339999999999999,0.00489793,0.012855,0.017064000000000003,0.258,0.00489793,0.012855,0.017064000000000003,0.258,0.00979585,,CAT EN-CHS CHS762x32.0 20110705
CHS762x36.0,645,0.762,,0.036000000000000004,,0.08209999999999999,0.00542299,0.014234,0.01899,0.257,0.00542299,0.014234,0.01899,0.257,0.01084598,,CAT EN-CHS CHS762x36.0 20110705
CHS762x40.0,712,0.762,,0.04,,0.09069999999999999,0.0059299999999999995,0.01557,0.02087,0.256,0.0059299999999999995,0.01557,0.02087,0.256,0.011859999999999999,,CAT EN-CHS CHS762x40.0 20100728
CHS762x45.0,796,0.762,,0.045,,0.10139999999999999,0.00653939,0.017164000000000002,0.023164,0.254,0.00653939,0.017164000000000002,0.023164,0.254,0.01307878,,CAT EN-CHS CHS762x45.0 20110705
CHS762x50.0,878,0.762,,0.05,,0.1118,0.007122,0.018690000000000002,0.025390000000000003,0.252,0.007122,0.018690000000000002,0.025390000000000003,0.252,0.01424,,CAT EN-CHS CHS762x50.0 20100728
CHS762x55.0,959,0.762,,0.055,,0.12219999999999999,0.0076789399999999996,0.020155000000000003,0.027547000000000002,0.251,0.0076789399999999996,0.020155000000000003,0.027547000000000002,0.251,0.015357879999999999,,CAT EN-CHS CHS762x55.0 20110705
CHS762x60.0,1039,0.762,,0.06,,0.1323,0.00821076,0.021551,0.029640000000000003,0.249,0.00821076,0.021551,0.029640000000000003,0.249,0.01642153,,CAT EN-CHS CHS762x60.0 20110705
CHS762x65.0,1117,0.762,,0.065,,0.14229999999999998,0.00871831,0.022883,0.031669,0.247,0.00871831,0.022883,0.031669,0.247,0.01743662,,CAT EN-CHS CHS762x65.0 20110705
CHS762x70.0,1195,0.762,,0.07,,0.1522,0.00920232,0.024153,0.033635000000000005,0.246,0.00920232,0.024153,0.033635000000000005,0.246,0.018404649999999998,,CAT EN-CHS CHS762x70.0 20110705
CHS813x8.0,159,0.8130000000000001,,0.008,,0.0202,0.001639,0.004032,0.005184,0.28500000000000003,0.001639,0.004032,0.005184,0.28500000000000003,0.003278,,CAT EN-CHS CHS813x8.0 20100728
CHS813x10.0,198,0.8130000000000001,,0.01,,0.0252,0.002034,0.0050030000000000005,0.006448000000000001,0.28400000000000003,0.002034,0.0050030000000000005,0.006448000000000001,0.28400000000000003,0.004068,,CAT EN-CHS CHS813x10.0 20100728
CHS813x12.5,247,0.8130000000000001,,0.0125,,0.0314,0.002519,0.006196,0.008011,0.28300000000000003,0.002519,0.006196,0.008011,0.28300000000000003,0.005037,,CAT EN-CHS CHS813x12.5 20100728
CHS813x14.2,280,0.8130000000000001,,0.014199999999999999,,0.0356,0.00284,0.0069900000000000006,0.00906,0.28200000000000003,0.00284,0.0069900000000000006,0.00906,0.28200000000000003,0.00569,,CAT EN-CHS CHS813x14.2 20100728
CHS813x16.0,314,0.8130000000000001,,0.016,,0.0401,0.003182,0.007828,0.01017,0.28200000000000003,0.003182,0.007828,0.01017,0.28200000000000003,0.006364,,CAT EN-CHS CHS813x16.0 20100728
CHS813x20.0,391,0.8130000000000001,,0.02,,0.0498,0.003919,0.009641,0.012580000000000001,0.28,0.003919,0.009641,0.012580000000000001,0.28,0.007838,,CAT EN-CHS CHS813x20.0 20100728
CHS813x25.0,486,0.8130000000000001,,0.025,,0.0619,0.004809,0.01183,0.01553,0.279,0.004809,0.01183,0.01553,0.279,0.009617,,CAT EN-CHS CHS813x25.0 20100728
CHS813x30.0,579,0.8130000000000001,,0.03,,0.07379999999999999,0.005664,0.013930000000000001,0.0184,0.277,0.005664,0.013930000000000001,0.0184,0.277,0.011328,,CAT EN-CHS CHS813x30.0 20100728
CHS813x32.0,616,0.8130000000000001,,0.032,,0.0785,0.00599641,0.014751,0.019530000000000002,0.276,0.00599641,0.014751,0.019530000000000002,0.276,0.01199282,,CAT EN-CHS CHS813x32.0 20110705
CHS813x36.0,690,0.8130000000000001,,0.036000000000000004,,0.08789999999999999,0.0066459399999999995,0.016349000000000002,0.021750000000000002,0.275,0.0066459399999999995,0.016349000000000002,0.021750000000000002,0.275,0.013291889999999999,,CAT EN-CHS CHS813x36.0 20110705
CHS813x40.0,763,0.8130000000000001,,0.04,,0.09709999999999999,0.00727478,0.017896000000000002,0.023922000000000002,0.274,0.00727478,0.017896000000000002,0.023922000000000002,0.274,0.01454955,,CAT EN-CHS CHS813x40.0 20110705
CHS813x45.0,852,0.8130000000000001,,0.045,,0.10859999999999999,0.00803239,0.01976,0.026572000000000002,0.272,0.00803239,0.01976,0.026572000000000002,0.272,0.01606477,,CAT EN-CHS CHS813x45.0 20110705
CHS813x50.0,941,0.8130000000000001,,0.05,,0.11989999999999999,0.0087592,0.021548,0.029150000000000002,0.27,0.0087592,0.021548,0.029150000000000002,0.27,0.0175184,,CAT EN-CHS CHS813x50.0 20110705
CHS813x55.0,1028,0.8130000000000001,,0.055,,0.131,0.00945607,0.023262,0.031656000000000004,0.269,0.00945607,0.023262,0.031656000000000004,0.269,0.01891214,,CAT EN-CHS CHS813x55.0 20110705
CHS813x60.0,1114,0.8130000000000001,,0.06,,0.1419,0.01012383,0.024905,0.034093000000000005,0.267,0.01012383,0.024905,0.034093000000000005,0.267,0.02924765,,CAT EN-CHS CHS813x60.0 20110705
CHS813x65.0,1199,0.8130000000000001,,0.065,,0.1527,0.01076329,0.026478,0.036459000000000005,0.265,0.01076329,0.026478,0.036459000000000005,0.265,0.021526589999999998,,CAT EN-CHS CHS813x65.0 20110705
CHS813x70.0,1283,0.8130000000000001,,0.07,,0.1634,0.01137528,0.027983,0.038758,0.264,0.01137528,0.027983,0.038758,0.264,0.02275056,,CAT EN-CHS CHS813x70.0 20110705
CHS914x8.0,179,0.914,,0.008,,0.022799999999999997,0.002337,0.005113,0.006567000000000001,0.32,0.002337,0.005113,0.006567000000000001,0.32,0.004673,,CAT EN-CHS CHS914x8.0 20100728
CHS914x10.0,223,0.914,,0.01,,0.028399999999999998,0.002905,0.0063490000000000005,0.008172,0.32,0.002905,0.0063490000000000005,0.008172,0.32,0.005803,,CAT EN-CHS CHS914x10.0 20100728
CHS914x12.5,278,0.914,,0.0125,,0.0354,0.003597,0.007871,0.01016,0.319,0.003597,0.007871,0.01016,0.319,0.007194,,CAT EN-CHS CHS914x12.5 20100728
CHS914x14.2,315,0.914,,0.014199999999999999,,0.0401,0.00406,0.00889,0.011500000000000002,0.318,0.00406,0.00889,0.011500000000000002,0.318,0.00813,,CAT EN-CHS CHS914x14.2 20100728
CHS914x16.0,354,0.914,,0.016,,0.0451,0.0045509999999999995,0.009959,0.0129,0.318,0.0045509999999999995,0.009959,0.0129,0.318,0.009103,,CAT EN-CHS CHS914x16.0 20100728
CHS914x20.0,441,0.914,,0.02,,0.0562,0.005615,0.01229,0.01599,0.316,0.005615,0.01229,0.01599,0.316,0.01123,,CAT EN-CHS CHS914x20.0 20100728
CHS914x25.0,548,0.914,,0.025,,0.0698,0.0069032,0.0151,0.01976,0.314,0.0069032,0.0151,0.01976,0.314,0.01381,,CAT EN-CHS CHS914x25.0 20100728
CHS914x30.0,654,0.914,,0.03,,0.0833,0.008148,0.017830000000000002,0.023450000000000002,0.313,0.008148,0.017830000000000002,0.023450000000000002,0.313,0.0163,,CAT EN-CHS CHS914x30.0 20100728
CHS1016x8.0,199,1.016,,0.008,,0.0253,0.003218,0.006334,0.008129,0.356,0.003218,0.006334,0.008129,0.356,0.006436,,CAT EN-CHS CHS1016x8.0 20100728
CHS1016x10.0,248,1.016,,0.01,,0.031599999999999996,0.003999,0.007871,0.01012,0.356,0.003999,0.007871,0.01012,0.356,0.007997,,CAT EN-CHS CHS1016x10.0 20100728
CHS1016x12.5,309,1.016,,0.0125,,0.0394,0.004961,0.009766,0.01259,0.355,0.004961,0.009766,0.01259,0.355,0.009922499999999999,,CAT EN-CHS CHS1016x12.5 20100728
CHS1016x14.2,351,1.016,,0.014199999999999999,,0.0447,0.0056099999999999995,0.011000000000000001,0.0143,0.354,0.0056099999999999995,0.011000000000000001,0.0143,0.354,0.0112,,CAT EN-CHS CHS1016x14.2 20100728
CHS1016x16.0,395,1.016,,0.016,,0.0503,0.0062848,0.01237,0.016,0.354,0.0062848,0.01237,0.016,0.354,0.01257,,CAT EN-CHS CHS1016x16.0 20100728
CHS1016x20.0,491,1.016,,0.02,,0.0626,0.007763,0.01528,0.01984,0.352,0.007763,0.01528,0.01984,0.352,0.01553,,CAT EN-CHS CHS1016x20.0 20100728
CHS1016x25.0,611,1.016,,0.025,,0.0778,0.009561,0.01882,0.024560000000000002,0.35000000000000003,0.009561,0.01882,0.024560000000000002,0.35000000000000003,0.019119999999999998,,CAT EN-CHS CHS1016x25.0 20100728
CHS1016x30.0,729,1.016,,0.03,,0.0929,0.0113,0.022250000000000002,0.02918,0.34900000000000003,0.0113,0.022250000000000002,0.02918,0.34900000000000003,0.022609999999999998,,CAT EN-CHS CHS1016x30.0 20100728
CHS1067x10.0,261,1.067,,0.01,,0.0332,0.004638,0.008693000000000001,0.011170000000000001,0.374,0.004638,0.008693000000000001,0.011170000000000001,0.374,0.009275,,CAT EN-CHS CHS1067x10.0 20100728
CHS1067x12.5,325,1.067,,0.0125,,0.0414,0.0057567,0.010790000000000001,0.013900000000000001,0.373,0.0057567,0.010790000000000001,0.013900000000000001,0.373,0.01151,,CAT EN-CHS CHS1067x12.5 20100728
CHS1067x14.2,369,1.067,,0.014199999999999999,,0.047,0.00651,0.0122,0.015700000000000002,0.372,0.00651,0.0122,0.015700000000000002,0.372,0.013,,CAT EN-CHS CHS1067x14.2 20100728
CHS1067x16.0,415,1.067,,0.016,,0.0528,0.0072961,0.013680000000000001,0.01768,0.372,0.0072961,0.013680000000000001,0.01768,0.372,0.01459,,CAT EN-CHS CHS1067x16.0 20100728
CHS1067x20.0,516,1.067,,0.02,,0.0658,0.009018,0.016900000000000002,0.02193,0.37,0.009018,0.016900000000000002,0.02193,0.37,0.01804,,CAT EN-CHS CHS1067x20.0 20100728
CHS1067x25.0,642,1.067,,0.025,,0.0818,0.01111,0.02083,0.02715,0.369,0.01111,0.02083,0.02715,0.369,0.02223,,CAT EN-CHS CHS1067x25.0 20100728
CHS1067x30.0,767,1.067,,0.03,,0.0977,0.01315,0.024650000000000002,0.03227,0.367,0.01315,0.024650000000000002,0.03227,0.367,0.0263,,CAT EN-CHS CHS1067x30.0 20100728
CHS1168x10.0,286,1.168,,0.01,,0.0364,0.006098,0.010440000000000001,0.01341,0.40900000000000003,0.006098,0.010440000000000001,0.01341,0.40900000000000003,0.012199999999999999,,CAT EN-CHS CHS1168x10.0 20100728
CHS1168x12.5,356,1.168,,0.0125,,0.045399999999999996,0.007574,0.01297,0.01669,0.40900000000000003,0.007574,0.01297,0.01669,0.40900000000000003,0.01515,,CAT EN-CHS CHS1168x12.5 20100728
CHS1168x14.2,404,1.168,,0.014199999999999999,,0.0515,0.008567,0.01467,0.01891,0.40800000000000003,0.008567,0.01467,0.01891,0.40800000000000003,0.01713,,CAT EN-CHS CHS1168x14.2 20100728
CHS1168x16.0,455,1.168,,0.016,,0.0579,0.009608,0.01645,0.021240000000000002,0.40700000000000003,0.009608,0.01645,0.021240000000000002,0.40700000000000003,0.01922,,CAT EN-CHS CHS1168x16.0 20100728
CHS1168x20.0,566,1.168,,0.02,,0.0721,0.01189,0.02035,0.02636,0.406,0.01189,0.02035,0.02636,0.406,0.02377,,CAT EN-CHS CHS1168x20.0 20100728
CHS1168x25.0,705,1.168,,0.025,,0.08979999999999999,0.014669999999999999,0.02512,0.032670000000000005,0.404,0.014669999999999999,0.02512,0.032670000000000005,0.404,0.02933,,CAT EN-CHS CHS1168x25.0 20100728
CHS1219x10.0,298,1.219,,0.01,,0.038,0.00694,0.01139,0.014620000000000001,0.427,0.00694,0.01139,0.014620000000000001,0.427,0.01388,,CAT EN-CHS CHS1219x10.0 20100728
CHS1219x12.5,372,1.219,,0.0125,,0.0474,0.008622,0.014150000000000001,0.0182,0.427,0.008622,0.014150000000000001,0.0182,0.427,0.01724,,CAT EN-CHS CHS1219x12.5 20100728
CHS1219x14.2,422,1.219,,0.014199999999999999,,0.0537,0.009753,0.016,0.02061,0.426,0.009753,0.016,0.02061,0.426,0.01951,,CAT EN-CHS CHS1219x14.2 20100728
CHS1219x16.0,475,1.219,,0.016,,0.0605,0.01094,0.01795,0.02316,0.425,0.01094,0.01795,0.02316,0.425,0.02188,,CAT EN-CHS CHS1219x16.0 20100728
CHS1219x20.0,591,1.219,,0.02,,0.07529999999999999,0.01354,0.02222,0.02876,0.424,0.01354,0.02222,0.02876,0.424,0.02708,,CAT EN-CHS CHS1219x20.0 20100728
CHS1219x25.0,736,1.219,,0.025,,0.0938,0.01672,0.027430000000000003,0.03565,0.422,0.01672,0.027430000000000003,0.03565,0.422,0.03344,,CAT EN-CHS CHS1219x25.0 20100728
